time,rh,temp,pressure
12/4/2024 5:00 PM,0.543,19.9,101.73
12/4/2024 5:05 PM,0.543,19.9,101.73
12/4/2024 5:10 PM,0.539,20.0,101.73
12/4/2024 5:15 PM,0.544,20.0,101.73
12/4/2024 5:20 PM,0.544,20.0,101.73
12/4/2024 5:25 PM,0.544,20.0,101.73
12/4/2024 5:30 PM,0.540,20.1,101.73
12/4/2024 5:35 PM,0.540,20.1,101.73
12/4/2024 5:40 PM,0.544,20.1,101.72
12/4/2024 5:45 PM,0.544,20.1,101.73
12/4/2024 5:50 PM,0.541,20.2,101.73
12/4/2024 5:55 PM,0.541,20.2,101.73
12/4/2024 6:00 PM,0.541,20.2,101.73
12/4/2024 6:05 PM,0.541,20.2,101.73
12/4/2024 6:10 PM,0.541,20.2,101.75
12/4/2024 6:15 PM,0.541,20.2,101.75
12/4/2024 6:20 PM,0.538,20.3,101.73
12/4/2024 6:25 PM,0.538,20.3,101.75
12/4/2024 6:30 PM,0.538,20.3,101.75
12/4/2024 6:35 PM,0.538,20.3,101.75
12/4/2024 6:40 PM,0.538,20.3,101.75
12/4/2024 6:45 PM,0.541,20.2,101.73
12/4/2024 6:50 PM,0.541,20.2,101.75
12/4/2024 6:55 PM,0.541,20.2,101.75
12/4/2024 7:00 PM,0.540,20.1,101.75
12/4/2024 7:05 PM,0.540,20.1,101.76
12/4/2024 7:10 PM,0.544,20.0,101.76
12/4/2024 7:15 PM,0.544,20.0,101.76
12/4/2024 7:20 PM,0.547,19.9,101.76
12/4/2024 7:25 PM,0.547,19.9,101.77
12/4/2024 7:30 PM,0.547,19.9,101.77
12/4/2024 7:35 PM,0.547,19.9,101.77
12/4/2024 7:40 PM,0.547,19.9,101.77
12/4/2024 7:45 PM,0.547,19.9,101.77
12/4/2024 7:50 PM,0.547,19.9,101.77
12/4/2024 7:55 PM,0.544,20.0,101.77
12/4/2024 8:00 PM,0.544,20.0,101.77
12/4/2024 8:05 PM,0.544,20.0,101.77
12/4/2024 8:10 PM,0.544,20.0,101.77
12/4/2024 8:15 PM,0.544,20.0,101.77
12/4/2024 8:20 PM,0.544,20.0,101.77
12/4/2024 8:25 PM,0.540,20.1,101.79
12/4/2024 8:30 PM,0.540,20.1,101.79
12/4/2024 8:35 PM,0.540,20.1,101.79
12/4/2024 8:40 PM,0.540,20.1,101.80
12/4/2024 8:45 PM,0.544,20.1,101.80
12/4/2024 8:50 PM,0.544,20.1,101.80
12/4/2024 8:55 PM,0.544,20.1,101.80
12/4/2024 9:00 PM,0.544,20.1,101.82
12/4/2024 9:05 PM,0.537,20.2,101.80
12/4/2024 9:10 PM,0.537,20.2,101.80
12/4/2024 9:15 PM,0.537,20.2,101.80
12/4/2024 9:20 PM,0.537,20.2,101.80
12/4/2024 9:25 PM,0.537,20.2,101.80
12/4/2024 9:30 PM,0.537,20.2,101.80
12/4/2024 9:35 PM,0.537,20.2,101.80
12/4/2024 9:40 PM,0.537,20.2,101.79
12/4/2024 9:45 PM,0.537,20.2,101.79
12/4/2024 9:50 PM,0.537,20.2,101.77
12/4/2024 9:55 PM,0.540,20.1,101.77
12/4/2024 10:00 PM,0.540,20.1,101.77
12/4/2024 10:05 PM,0.540,20.1,101.77
12/4/2024 10:10 PM,0.540,20.1,101.77
12/4/2024 10:15 PM,0.540,20.1,101.77
12/4/2024 10:20 PM,0.540,20.1,101.77
12/4/2024 10:25 PM,0.540,20.1,101.77
12/4/2024 10:30 PM,0.540,20.1,101.79
12/4/2024 10:35 PM,0.540,20.1,101.80
12/4/2024 10:40 PM,0.540,20.1,101.80
12/4/2024 10:45 PM,0.540,20.1,101.82
12/4/2024 10:50 PM,0.540,20.1,101.82
12/4/2024 10:55 PM,0.540,20.1,101.82
12/4/2024 11:00 PM,0.540,20.1,101.82
12/4/2024 11:05 PM,0.540,20.1,101.82
12/4/2024 11:10 PM,0.540,20.1,101.80
12/4/2024 11:15 PM,0.540,20.1,101.80
12/4/2024 11:20 PM,0.540,20.1,101.80
12/4/2024 11:25 PM,0.540,20.1,101.79
12/4/2024 11:30 PM,0.540,20.1,101.77
12/4/2024 11:35 PM,0.540,20.1,101.77
12/4/2024 11:40 PM,0.536,20.1,101.77
12/4/2024 11:45 PM,0.536,20.1,101.77
12/4/2024 11:50 PM,0.536,20.1,101.76
12/4/2024 11:55 PM,0.536,20.1,101.76
12/5/2024 12:00 AM,0.536,20.1,101.76
12/5/2024 12:05 AM,0.536,20.1,101.76
12/5/2024 12:10 AM,0.536,20.1,101.75
12/5/2024 12:15 AM,0.532,20.1,101.75
12/5/2024 12:20 AM,0.532,20.1,101.75
12/5/2024 12:25 AM,0.532,20.1,101.75
12/5/2024 12:30 AM,0.532,20.1,101.76
12/5/2024 12:35 AM,0.532,20.1,101.75
12/5/2024 12:40 AM,0.532,20.1,101.75
12/5/2024 12:45 AM,0.532,20.1,101.75
12/5/2024 12:50 AM,0.532,20.1,101.73
12/5/2024 12:55 AM,0.532,20.1,101.72
12/5/2024 1:00 AM,0.532,20.1,101.72
12/5/2024 1:05 AM,0.532,20.1,101.70
12/5/2024 1:10 AM,0.532,20.1,101.69
12/5/2024 1:15 AM,0.536,20.1,101.69
12/5/2024 1:20 AM,0.536,20.1,101.67
12/5/2024 1:25 AM,0.536,20.1,101.69
12/5/2024 1:30 AM,0.536,20.1,101.72
12/5/2024 1:35 AM,0.536,20.1,101.70
12/5/2024 1:40 AM,0.536,20.1,101.69
12/5/2024 1:45 AM,0.533,20.2,101.72
12/5/2024 1:50 AM,0.533,20.2,101.69
12/5/2024 1:55 AM,0.533,20.2,101.67
12/5/2024 2:00 AM,0.533,20.2,101.70
12/5/2024 2:05 AM,0.533,20.2,101.67
12/5/2024 2:10 AM,0.533,20.2,101.66
12/5/2024 2:15 AM,0.533,20.2,101.67
12/5/2024 2:20 AM,0.528,20.2,101.66
12/5/2024 2:25 AM,0.528,20.2,101.66
12/5/2024 2:30 AM,0.528,20.2,101.67
12/5/2024 2:35 AM,0.528,20.2,101.69
12/5/2024 2:40 AM,0.528,20.2,101.69
12/5/2024 2:45 AM,0.528,20.2,101.69
12/5/2024 2:50 AM,0.528,20.2,101.69
12/5/2024 2:55 AM,0.528,20.2,101.66
12/5/2024 3:00 AM,0.528,20.2,101.67
12/5/2024 3:05 AM,0.528,20.2,101.66
12/5/2024 3:10 AM,0.528,20.2,101.67
12/5/2024 3:15 AM,0.524,20.2,101.66
12/5/2024 3:20 AM,0.528,20.2,101.66
12/5/2024 3:25 AM,0.532,20.1,101.64
12/5/2024 3:30 AM,0.532,20.1,101.66
12/5/2024 3:35 AM,0.532,20.1,101.66
12/5/2024 3:40 AM,0.532,20.1,101.66
12/5/2024 3:45 AM,0.527,20.1,101.66
12/5/2024 3:50 AM,0.527,20.1,101.66
12/5/2024 3:55 AM,0.523,20.1,101.67
12/5/2024 4:00 AM,0.526,20.0,101.69
12/5/2024 4:05 AM,0.526,20.0,101.72
12/5/2024 4:10 AM,0.526,20.0,101.73
12/5/2024 4:15 AM,0.526,20.0,101.75
12/5/2024 4:20 AM,0.522,20.0,101.75
12/5/2024 4:25 AM,0.522,20.0,101.75
12/5/2024 4:30 AM,0.522,20.0,101.75
12/5/2024 4:35 AM,0.522,20.0,101.75
12/5/2024 4:40 AM,0.526,20.0,101.75
12/5/2024 4:45 AM,0.526,20.0,101.75
12/5/2024 4:50 AM,0.526,20.0,101.73
12/5/2024 4:55 AM,0.523,20.1,101.72
12/5/2024 5:00 AM,0.527,20.1,101.70
12/5/2024 5:05 AM,0.527,20.1,101.70
12/5/2024 5:10 AM,0.527,20.1,101.69
12/5/2024 5:15 AM,0.527,20.1,101.69
12/5/2024 5:20 AM,0.527,20.1,101.69
12/5/2024 5:25 AM,0.527,20.1,101.69
12/5/2024 5:30 AM,0.527,20.1,101.69
12/5/2024 5:35 AM,0.524,20.2,101.70
12/5/2024 5:40 AM,0.524,20.2,101.70
12/5/2024 5:45 AM,0.524,20.2,101.70
12/5/2024 5:50 AM,0.524,20.2,101.70
12/5/2024 5:55 AM,0.524,20.2,101.70
12/5/2024 6:00 AM,0.525,20.3,101.70
12/5/2024 6:05 AM,0.525,20.3,101.69
12/5/2024 6:10 AM,0.521,20.3,101.69
12/5/2024 6:15 AM,0.521,20.3,101.69
12/5/2024 6:20 AM,0.521,20.3,101.69
12/5/2024 6:25 AM,0.521,20.3,101.69
12/5/2024 6:30 AM,0.521,20.3,101.70
12/5/2024 6:35 AM,0.524,20.2,101.70
12/5/2024 6:40 AM,0.524,20.2,101.70
12/5/2024 6:45 AM,0.524,20.2,101.70
12/5/2024 6:50 AM,0.524,20.2,101.73
12/5/2024 6:55 AM,0.523,20.1,101.73
12/5/2024 7:00 AM,0.523,20.1,101.73
12/5/2024 7:05 AM,0.519,20.1,101.75
12/5/2024 7:10 AM,0.519,20.1,101.76
12/5/2024 7:15 AM,0.522,20.0,101.77
12/5/2024 7:20 AM,0.522,20.0,101.79
12/5/2024 7:25 AM,0.522,20.0,101.82
12/5/2024 7:30 AM,0.522,20.0,101.82
12/5/2024 7:35 AM,0.522,20.0,101.82
12/5/2024 7:40 AM,0.522,20.0,101.82
12/5/2024 7:45 AM,0.526,20.0,101.82
12/5/2024 7:50 AM,0.526,20.0,101.83
12/5/2024 7:55 AM,0.526,20.0,101.82
12/5/2024 8:00 AM,0.526,20.0,101.80
12/5/2024 8:05 AM,0.531,20.0,101.80
12/5/2024 8:10 AM,0.527,20.1,101.80
12/5/2024 8:15 AM,0.527,20.1,101.79
12/5/2024 8:20 AM,0.532,20.1,101.79
12/5/2024 8:25 AM,0.532,20.1,101.77
12/5/2024 8:30 AM,0.532,20.1,101.77
12/5/2024 8:35 AM,0.536,20.1,101.77
12/5/2024 8:40 AM,0.533,20.2,101.77
12/5/2024 8:45 AM,0.537,20.2,101.77
12/5/2024 8:50 AM,0.541,20.2,101.77
